species_slug,BL,WL,under_sampled,red_list,gbif,lists
astragalus-penduliflorus,0,0,0,1,1,['red_list' 'gbif']
astragalus-sempervirens,0,0,0,1,1,['red_list' 'gbif']
astrantia-major,0,0,0,1,3,['red_list' 'gbif']
astrantia-minor,0,0,0,1,1,['red_list' 'gbif']
atadinus-alpinus,0,0,0,0,1,['gbif']
atadinus-pumilus,0,0,0,0,1,['gbif']
athamanta-cretensis,0,0,0,1,1,['red_list' 'gbif']
athyrium-distentifolium,0,0,0,1,1,['red_list' 'gbif']
athyrium-filix-femina,0,0,0,1,1,['red_list' 'gbif']
atocion-armeria,0,0,0,0,1,['gbif']
atriplex-hortensis,0,0,0,0,1,['gbif']
atriplex-micrantha,0,0,0,0,1,['gbif']
atriplex-oblongifolia,0,0,0,0,1,['gbif']
atriplex-patula,0,0,0,1,1,['red_list' 'gbif']
atriplex-prostrata,0,0,0,1,1,['red_list' 'gbif']
atriplex-rosea,0,0,0,0,1,['gbif']
atriplex-sagittata,0,0,0,0,1,['gbif']
atriplex-tatarica,0,0,0,0,1,['gbif']
atropa-bella-donna,0,0,0,1,0,['red_list']
atropa-belladonna,0,0,0,0,1,['gbif']
aubrieta-deltoidea,0,0,0,0,1,['gbif']
aucuba-japonica,0,0,0,0,1,['gbif']
aurinia-saxatilis,0,0,0,0,1,['gbif']
avena-barbata,0,0,0,0,1,['gbif']
avena-fatua,0,0,0,1,1,['red_list' 'gbif']
avena-nuda,0,0,0,0,1,['gbif']
avena-sativa,0,0,0,0,1,['gbif']
avena-sterilis,0,0,0,0,2,['gbif']
avena-strigosa,0,0,0,0,1,['gbif']
avenella-flexuosa,0,0,0,1,1,['red_list' 'gbif']
avenula-pubescens,0,0,0,0,3,['gbif']
azolla-filiculoides,0,0,0,0,1,['gbif']
baldellia-ranunculoides,0,0,0,1,1,['red_list' 'gbif']
ballota-nigra,0,0,1,3,3,['under_sampled' 'red_list' 'gbif']
bambusa-bambos,0,0,0,0,1,['gbif']
barbarea-bracteosa,0,0,0,0,1,['gbif']
barbarea-intermedia,0,0,0,1,1,['red_list' 'gbif']
barbarea-stricta,0,0,0,1,1,['red_list' 'gbif']
barbarea-verna,0,0,0,0,1,['gbif']
barbarea-vulgaris,0,0,0,1,1,['red_list' 'gbif']
bartsia-alpina,0,0,0,1,1,['red_list' 'gbif']
bassia-scoparia,0,1,0,0,1,['WL' 'gbif']
bellardiochloa-variegata,0,0,0,0,1,['gbif']
bellis-perennis,0,0,0,1,1,['red_list' 'gbif']
berberis-aquifolium,0,0,0,0,1,['gbif']
berberis-bealei,0,0,0,0,1,['gbif']
berberis-julianae,0,0,0,0,1,['gbif']
berberis-thunbergii,0,0,0,0,1,['gbif']
berberis-vulgaris,0,0,0,1,1,['red_list' 'gbif']
bergenia-crassifolia,0,0,0,0,1,['gbif']
berteroa-incana,0,0,0,0,1,['gbif']
berula-erecta,0,0,0,1,1,['red_list' 'gbif']
beta-trigyna,0,0,0,0,1,['gbif']
beta-vulgaris,0,0,0,0,1,['gbif']
betonica-alopecuros,0,0,0,0,2,['gbif']
betonica-hirsuta,0,0,0,0,1,['gbif']
betonica-officinalis,0,0,0,0,2,['gbif']
betula-humilis,0,0,0,1,1,['red_list' 'gbif']
betula-nana,0,0,0,1,1,['red_list' 'gbif']
betula-pendula,0,0,0,1,1,['red_list' 'gbif']
betula-pubescens,0,0,0,1,1,['red_list' 'gbif']
bidens-aurea,0,0,0,0,1,['gbif']
bidens-bipinnata,0,0,0,0,1,['gbif']
bidens-cernua,0,0,0,1,1,['red_list' 'gbif']
bidens-connata,0,0,0,0,1,['gbif']
bidens-frondosa,0,0,0,0,1,['gbif']
bidens-radiata,0,0,0,1,1,['red_list' 'gbif']
bidens-subalternans,0,0,0,0,1,['gbif']
bidens-tripartita,0,0,0,1,2,['red_list' 'gbif']
bifora-radians,0,0,0,0,1,['gbif']
biscutella-cichoriifolia,0,0,0,1,1,['red_list' 'gbif']
biscutella-laevigata,0,0,0,1,4,['red_list' 'gbif']
bistorta-officinalis,0,0,0,0,1,['gbif']
bistorta-vivipara,0,0,0,0,1,['gbif']
blackstonia-acuminata,0,0,0,1,1,['red_list' 'gbif']
blackstonia-perfoliata,0,0,0,1,1,['red_list' 'gbif']
blechnum-spicant,0,0,0,1,0,['red_list']
blitum-bonus-henricus,0,0,0,0,1,['gbif']
blitum-capitatum,0,0,0,0,1,['gbif']
blitum-virgatum,0,0,0,1,1,['red_list' 'gbif']
blysmus-compressus,0,0,0,1,1,['red_list' 'gbif']
bolboschoenus-laticarpus,0,0,0,1,0,['red_list']
bolboschoenus-maritimus,0,0,0,1,1,['red_list' 'gbif']
bolboschoenus-planiculmis,0,0,0,1,1,['red_list' 'gbif']
bolboschoenus-yagara,0,0,0,0,1,['gbif']
bombycilaena-erecta,0,0,0,0,1,['gbif']
borago-officinalis,0,0,0,0,1,['gbif']
borkhausenia-intermedia,0,0,0,0,1,['gbif']
bothriochloa-ischaemum,0,0,0,1,1,['red_list' 'gbif']
botrychium-lanceolatum,0,0,0,1,1,['red_list' 'gbif']
botrychium-lunaria,0,0,0,1,1,['red_list' 'gbif']
botrychium-matricariifolium,0,0,0,1,1,['red_list' 'gbif']
botrychium-multifidum,0,0,0,1,0,['red_list']
botrychium-simplex,0,0,0,1,1,['red_list' 'gbif']
botrychium-virginianum,0,0,0,1,0,['red_list']
botrypus-virginianus,0,0,0,0,1,['gbif']
brachypodium-phoenicoides,0,0,0,0,1,['gbif']
brachypodium-pinnatum,0,0,0,2,2,['red_list' 'gbif']
brachypodium-rupestre,0,0,0,1,0,['red_list']
brachypodium-sylvaticum,0,0,0,1,1,['red_list' 'gbif']
brassica-fruticulosa,0,0,0,0,1,['gbif']
brassica-juncea,0,0,0,0,1,['gbif']
brassica-napus,0,0,0,0,1,['gbif']
brassica-nigra,0,0,0,0,1,['gbif']
brassica-oleracea,0,0,0,0,1,['gbif']
brassica-rapa,0,0,0,0,1,['gbif']
briza-maxima,0,0,0,0,1,['gbif']
briza-media,0,0,0,1,1,['red_list' 'gbif']
bromus-arvensis,0,0,0,1,1,['red_list' 'gbif']
bromus-benekenii,0,0,0,1,1,['red_list' 'gbif']
bromus-carinatus,0,0,0,0,1,['gbif']
bromus-catharticus,0,0,0,0,1,['gbif']
bromus-commutatus,0,0,0,1,2,['red_list' 'gbif']
bromus-diandrus,0,0,0,0,1,['gbif']
bromus-erectus,0,0,0,3,3,['red_list' 'gbif']
bromus-ferronii,0,0,0,0,1,['gbif']
bromus-grossus,0,0,0,1,1,['red_list' 'gbif']
bromus-hordeaceus,0,0,0,1,3,['red_list' 'gbif']
bromus-inermis,0,0,0,0,1,['gbif']
bromus-intermedius,0,0,0,0,1,['gbif']
bromus-japonicus,0,0,0,1,1,['red_list' 'gbif']
bromus-lanceolatus,0,0,0,0,1,['gbif']
bromus-lepidus,0,0,0,0,1,['gbif']
bromus-madritensis,0,0,0,0,1,['gbif']
bromus-pumpellianus,0,0,0,0,1,['gbif']
bromus-racemosus,0,0,0,2,1,['red_list' 'gbif']
bromus-ramosus,0,0,0,1,1,['red_list' 'gbif']
bromus-rigidus,0,0,0,0,1,['gbif']
bromus-riparius,0,0,0,0,1,['gbif']
bromus-rubens,0,0,0,0,1,['gbif']
bromus-secalinus,0,0,0,1,2,['red_list' 'gbif']
bromus-sitchensis,0,0,0,0,1,['gbif']
bromus-squarrosus,0,0,0,1,1,['red_list' 'gbif']
bromus-sterilis,0,0,0,1,1,['red_list' 'gbif']
bromus-tectorum,0,0,0,1,1,['red_list' 'gbif']
broussonetia-papyrifera,0,0,0,0,1,['gbif']
brunnera-macrophylla,0,0,0,0,1,['gbif']
bryonia-alba,0,0,0,1,1,['red_list' 'gbif']
bryonia-dioica,0,0,0,1,1,['red_list' 'gbif']
buddleja-davidii,1,0,0,0,1,['BL' 'gbif']
bufonia-paniculata,0,0,0,1,1,['red_list' 'gbif']
buglossoides-arvensis,0,0,0,1,2,['red_list' 'gbif']
buglossoides-purpurocaerulea,0,0,0,1,0,['red_list']
bulbocodium-vernum,0,0,0,1,0,['red_list']
bunias-erucago,0,0,0,1,1,['red_list' 'gbif']
bunias-orientalis,1,0,0,0,1,['BL' 'gbif']
bunium-bulbocastanum,0,0,0,1,1,['red_list' 'gbif']
buphthalmum-salicifolium,0,0,0,1,1,['red_list' 'gbif']
buphthalmum-speciosissimum,0,0,0,0,1,['gbif']
bupleurum-exaltatum,0,0,0,0,1,['gbif']
bupleurum-falcatum,0,0,0,3,2,['red_list' 'gbif']
bupleurum-longifolium,0,0,0,1,1,['red_list' 'gbif']
bupleurum-petraeum,0,0,0,0,1,['gbif']
bupleurum-ranunculoides,0,0,0,3,2,['red_list' 'gbif']
bupleurum-rotundifolium,0,0,0,1,1,['red_list' 'gbif']
bupleurum-stellatum,0,0,0,1,1,['red_list' 'gbif']
butomus-umbellatus,0,0,0,1,1,['red_list' 'gbif']
buxus-sempervirens,0,0,0,1,1,['red_list' 'gbif']
cabomba-caroliniana,1,0,0,0,1,['BL' 'gbif']
calamagrostis-arundinacea,0,0,0,1,1,['red_list' 'gbif']
calamagrostis-canescens,0,0,0,1,1,['red_list' 'gbif']
calamagrostis-epigejos,0,0,0,1,1,['red_list' 'gbif']
calamagrostis-phragmitoides,0,0,0,1,0,['red_list']
calamagrostis-pseudophragmites,0,0,1,1,1,['under_sampled' 'red_list' 'gbif']
calamagrostis-purpurea,0,0,0,0,1,['gbif']
calamagrostis-stricta,0,0,0,1,1,['red_list' 'gbif']
calamagrostis-varia,0,0,0,1,1,['red_list' 'gbif']
calamagrostis-villosa,0,0,0,1,1,['red_list' 'gbif']
calamintha-ascendens,0,0,0,1,0,['red_list']
calamintha-grandiflora,0,0,0,1,0,['red_list']
calamintha-menthifolia,0,0,0,1,0,['red_list']
calamintha-nepeta,0,0,1,2,0,['under_sampled' 'red_list']
caldesia-parnassifolia,0,0,0,1,1,['red_list' 'gbif']
calendula-arvensis,0,0,0,1,1,['red_list' 'gbif']
calendula-officinalis,0,0,0,0,1,['gbif']
calepina-irregularis,0,0,0,1,1,['red_list' 'gbif']
calla-palustris,0,0,0,1,1,['red_list' 'gbif']
callianthemum-coriandrifolium,0,0,0,1,1,['red_list' 'gbif']
callistephus-chinensis,0,0,0,0,1,['gbif']
callitriche-brutia,0,0,0,0,1,['gbif']
callitriche-cophocarpa,0,0,1,1,1,['under_sampled' 'red_list' 'gbif']
callitriche-hamulata,0,0,0,1,0,['red_list']
callitriche-obtusangula,0,0,0,1,1,['red_list' 'gbif']
callitriche-palustris,0,0,0,1,1,['red_list' 'gbif']
callitriche-platycarpa,0,0,0,1,1,['red_list' 'gbif']
callitriche-stagnalis,0,0,0,1,1,['red_list' 'gbif']
calluna-vulgaris,0,0,0,1,1,['red_list' 'gbif']
caltha-palustris,0,0,0,1,1,['red_list' 'gbif']
calystegia-pulchra,0,0,0,0,1,['gbif']
calystegia-sepium,0,0,0,1,1,['red_list' 'gbif']
calystegia-silvatica,0,0,0,0,1,['gbif']
camelina-alyssum,0,0,0,1,1,['red_list' 'gbif']
camelina-microcarpa,0,0,0,1,1,['red_list' 'gbif']
camelina-sativa,0,0,0,0,1,['gbif']
campanula-alliariifolia,0,0,0,0,1,['gbif']
campanula-barbata,0,0,0,1,1,['red_list' 'gbif']
campanula-bertolae,0,0,0,1,1,['red_list' 'gbif']
campanula-bononiensis,0,0,0,1,1,['red_list' 'gbif']
campanula-carnica,0,0,0,0,1,['gbif']
campanula-carpatica,0,0,0,0,1,['gbif']
campanula-cenisia,0,0,0,1,1,['red_list' 'gbif']
campanula-cervicaria,0,0,0,1,1,['red_list' 'gbif']
campanula-cespitosa,0,0,0,0,1,['gbif']
campanula-cochleariifolia,0,0,0,1,1,['red_list' 'gbif']
campanula-elatinoides,0,0,0,0,1,['gbif']
campanula-excisa,0,0,0,1,1,['red_list' 'gbif']
campanula-garganica,0,0,0,0,1,['gbif']
campanula-glomerata,0,0,0,3,3,['red_list' 'gbif']
campanula-latifolia,0,0,0,1,1,['red_list' 'gbif']
campanula-medium,0,0,0,0,1,['gbif']
campanula-patula,0,0,0,3,3,['red_list' 'gbif']
campanula-persicifolia,0,0,0,1,1,['red_list' 'gbif']
campanula-portenschlagiana,0,0,0,0,1,['gbif']
campanula-poscharskyana,0,0,0,0,1,['gbif']
campanula-raineri,0,0,0,0,1,['gbif']
campanula-rapunculoides,0,0,0,1,1,['red_list' 'gbif']
campanula-rapunculus,0,0,0,1,1,['red_list' 'gbif']
campanula-rhomboidalis,0,0,0,1,1,['red_list' 'gbif']
campanula-rotundifolia,0,0,0,1,1,['red_list' 'gbif']
campanula-scheuchzeri,0,0,0,1,1,['red_list' 'gbif']
campanula-spicata,0,0,0,1,1,['red_list' 'gbif']
campanula-thyrsoides,0,0,0,1,2,['red_list' 'gbif']
campanula-trachelium,0,0,0,1,1,['red_list' 'gbif']
cannabis-sativa,0,0,0,0,1,['gbif']
capparis-spinosa,0,0,0,0,1,['gbif']
capsella-bursa-pastoris,0,0,0,1,1,['red_list' 'gbif']
capsella-grandiflora,0,0,0,0,1,['gbif']
capsella-rubella,0,0,0,1,1,['red_list' 'gbif']
capsicum-annuum,0,0,0,0,1,['gbif']
cardamine-alpina,0,0,0,1,0,['red_list']
cardamine-amara,0,0,0,3,2,['red_list' 'gbif']
cardamine-asarifolia,0,0,0,1,1,['red_list' 'gbif']
cardamine-bellidifolia,0,0,0,0,1,['gbif']
cardamine-bulbifera,0,0,0,1,1,['red_list' 'gbif']
cardamine-corymbosa,0,0,0,0,1,['gbif']
cardamine-dentata,0,0,0,1,0,['red_list']
cardamine-flexuosa,0,0,0,1,1,['red_list' 'gbif']
cardamine-heptaphylla,0,0,0,1,1,['red_list' 'gbif']
cardamine-hirsuta,0,0,0,1,1,['red_list' 'gbif']
cardamine-impatiens,0,0,0,1,1,['red_list' 'gbif']
cardamine-kitaibelii,0,0,0,1,1,['red_list' 'gbif']
cardamine-matthioli,0,0,0,1,0,['red_list']
cardamine-occulta,0,0,0,0,1,['gbif']
cardamine-parviflora,0,0,0,0,1,['gbif']
cardamine-pentaphyllos,0,0,0,1,1,['red_list' 'gbif']
cardamine-plumierii,0,0,0,0,1,['gbif']
cardamine-pratensis,0,0,0,2,4,['red_list' 'gbif']
cardamine-resedifolia,0,0,0,1,1,['red_list' 'gbif']
cardamine-rivularis,0,0,1,1,1,['under_sampled' 'red_list' 'gbif']
cardamine-trifolia,0,0,0,1,1,['red_list' 'gbif']
cardamine-udicola,0,0,0,1,1,['red_list' 'gbif']
cardaminopsis-arenosa,0,0,0,1,0,['red_list']
cardaminopsis-halleri,0,0,0,1,0,['red_list']
carduus-acanthoides,0,0,0,1,1,['red_list' 'gbif']
carduus-crispus,0,0,0,3,3,['red_list' 'gbif']
carduus-defloratus,0,0,2,4,3,['under_sampled' 'red_list' 'gbif']
carduus-nutans,0,0,0,3,3,['red_list' 'gbif']
carduus-personata,0,0,0,1,2,['red_list' 'gbif']
carduus-pycnocephalus,0,0,0,0,1,['gbif']
carduus-tenuiflorus,0,0,0,1,1,['red_list' 'gbif']
carex-acuta,0,0,0,2,1,['red_list' 'gbif']
carex-acutiformis,0,0,0,1,1,['red_list' 'gbif']
carex-alba,0,0,0,1,1,['red_list' 'gbif']
carex-appropinquata,0,0,0,1,1,['red_list' 'gbif']
carex-aterrima,0,0,0,0,1,['gbif']
carex-atrata,0,0,2,3,2,['under_sampled' 'red_list' 'gbif']
carex-atrofusca,0,0,0,1,1,['red_list' 'gbif']
carex-austroalpina,0,0,0,1,1,['red_list' 'gbif']
carex-baldensis,0,0,0,1,1,['red_list' 'gbif']
carex-bicolor,0,0,0,1,1,['red_list' 'gbif']
carex-bohemica,0,0,0,1,1,['red_list' 'gbif']
carex-brachystachys,0,0,0,1,1,['red_list' 'gbif']
carex-brizoides,0,0,0,1,1,['red_list' 'gbif']
carex-brunnescens,0,0,1,3,2,['under_sampled' 'red_list' 'gbif']
carex-buxbaumii,0,0,0,1,1,['red_list' 'gbif']
carex-canescens,0,0,0,1,1,['red_list' 'gbif']
carex-capillaris,0,0,0,1,1,['red_list' 'gbif']
carex-caryophyllea,0,0,0,1,1,['red_list' 'gbif']
carex-cespitosa,0,0,0,1,1,['red_list' 'gbif']
carex-chordorrhiza,0,0,0,1,1,['red_list' 'gbif']
carex-curvula,0,0,0,3,3,['red_list' 'gbif']
carex-davalliana,0,0,0,1,1,['red_list' 'gbif']
carex-demissa,0,0,1,1,1,['under_sampled' 'red_list' 'gbif']
carex-depauperata,0,0,0,1,1,['red_list' 'gbif']
carex-diandra,0,0,0,1,1,['red_list' 'gbif']
carex-digitata,0,0,0,1,1,['red_list' 'gbif']
carex-dioica,0,0,0,1,1,['red_list' 'gbif']
carex-distans,0,0,0,1,1,['red_list' 'gbif']
carex-disticha,0,0,0,1,1,['red_list' 'gbif']
carex-divulsa,0,0,0,1,1,['red_list' 'gbif']
carex-echinata,0,0,0,1,1,['red_list' 'gbif']
carex-elata,0,0,0,1,1,['red_list' 'gbif']
carex-elongata,0,0,0,1,1,['red_list' 'gbif']
carex-ericetorum,0,0,0,1,1,['red_list' 'gbif']
carex-ferruginea,0,0,0,1,1,['red_list' 'gbif']
carex-fimbriata,0,0,0,1,1,['red_list' 'gbif']
carex-firma,0,0,0,1,1,['red_list' 'gbif']
carex-flacca,0,0,0,1,1,['red_list' 'gbif']
carex-flava,0,0,0,2,1,['red_list' 'gbif']
carex-foetida,0,0,0,1,1,['red_list' 'gbif']
carex-frigida,0,0,0,1,1,['red_list' 'gbif']
carex-fritschii,0,0,0,1,1,['red_list' 'gbif']
carex-grayi,0,0,0,0,1,['gbif']
carex-halleriana,0,0,0,1,1,['red_list' 'gbif']
carex-hartmanii,0,0,0,1,1,['red_list' 'gbif']
carex-heleonastes,0,0,0,1,1,['red_list' 'gbif']
carex-hirta,0,0,0,1,1,['red_list' 'gbif']
carex-hostiana,0,0,0,1,1,['red_list' 'gbif']
carex-humilis,0,0,0,1,1,['red_list' 'gbif']
carex-juncella,0,0,0,1,0,['red_list']
carex-lachenalii,0,0,1,1,1,['under_sampled' 'red_list' 'gbif']
carex-lasiocarpa,0,0,0,1,1,['red_list' 'gbif']
carex-leersii,0,0,0,1,1,['red_list' 'gbif']
carex-lepidocarpa,0,0,0,1,1,['red_list' 'gbif']
carex-leporina,0,0,0,1,1,['red_list' 'gbif']
carex-limosa,0,0,0,1,1,['red_list' 'gbif']
carex-liparocarpos,0,0,0,1,1,['red_list' 'gbif']
carex-magellanica,0,0,0,0,1,['gbif']
carex-maritima,0,0,0,1,1,['red_list' 'gbif']
carex-microglochin,0,0,0,1,1,['red_list' 'gbif']
carex-montana,0,0,0,1,1,['red_list' 'gbif']
carex-mucronata,0,0,1,1,1,['under_sampled' 'red_list' 'gbif']
carex-muricata,0,0,0,1,1,['red_list' 'gbif']
carex-myosuroides,0,0,0,0,1,['gbif']
carex-nigra,0,0,0,1,2,['red_list' 'gbif']
carex-norvegica,0,0,0,1,1,['red_list' 'gbif']
carex-oederi,0,0,0,0,1,['gbif']
carex-ornithopoda,0,0,0,1,2,['red_list' 'gbif']
carex-ornithopodioides,0,0,0,1,0,['red_list']
carex-otrubae,0,0,0,1,1,['red_list' 'gbif']
carex-pairae,0,0,0,1,1,['red_list' 'gbif']
carex-pallescens,0,0,0,1,1,['red_list' 'gbif']
carex-panicea,0,0,0,1,1,['red_list' 'gbif']
carex-paniculata,0,0,0,1,1,['red_list' 'gbif']
carex-parviflora,0,0,0,1,1,['red_list' 'gbif']
carex-pauciflora,0,0,0,1,1,['red_list' 'gbif']
carex-paupercula,0,0,0,1,0,['red_list']
carex-pendula,0,0,0,1,1,['red_list' 'gbif']
carex-pilosa,0,0,0,1,1,['red_list' 'gbif']
carex-pilulifera,0,0,0,1,1,['red_list' 'gbif']
carex-praecox,0,0,0,1,2,['red_list' 'gbif']
carex-pseudocyperus,0,0,0,1,1,['red_list' 'gbif']
carex-pulicaris,0,0,0,1,1,['red_list' 'gbif']
carex-punctata,0,0,0,1,1,['red_list' 'gbif']
carex-randalpina,0,0,0,1,0,['red_list']
carex-remota,0,0,0,1,1,['red_list' 'gbif']
carex-riparia,0,0,0,1,1,['red_list' 'gbif']
carex-rostrata,0,0,0,1,1,['red_list' 'gbif']
carex-rupestris,0,0,0,1,1,['red_list' 'gbif']
carex-sempervirens,0,0,0,1,1,['red_list' 'gbif']
carex-simpliciuscula,0,0,0,0,1,['gbif']
carex-spicata,0,0,0,1,1,['red_list' 'gbif']
carex-strigosa,0,0,0,1,1,['red_list' 'gbif']
carex-supina,0,0,0,0,1,['gbif']
carex-sylvatica,0,0,0,1,1,['red_list' 'gbif']
carex-tomentosa,0,0,0,1,1,['red_list' 'gbif']
carex-umbrosa,0,0,0,1,1,['red_list' 'gbif']
carex-vaginata,0,0,0,1,1,['red_list' 'gbif']
carex-vesicaria,0,0,0,1,1,['red_list' 'gbif']
carex-viridula,0,0,0,1,0,['red_list']
carex-vulpina,0,0,0,1,1,['red_list' 'gbif']
carex-vulpinoidea,0,0,0,0,1,['gbif']
carlina-acaulis,0,0,0,1,3,['red_list' 'gbif']
carlina-biebersteinii,0,0,0,2,3,['red_list' 'gbif']
carlina-vulgaris,0,0,0,2,1,['red_list' 'gbif']
carpesium-cernuum,0,0,0,1,1,['red_list' 'gbif']
carpinus-betulus,0,0,0,1,1,['red_list' 'gbif']
carthamus-lanatus,0,0,0,1,1,['red_list' 'gbif']
carum-carvi,0,0,0,1,1,['red_list' 'gbif']
caryopteris-clandonensis,0,0,0,0,1,['gbif']
castanea-sativa,0,0,0,1,1,['red_list' 'gbif']
catabrosa-aquatica,0,0,1,1,1,['under_sampled' 'red_list' 'gbif']
catalpa-bignonioides,0,0,0,0,1,['gbif']
catananche-caerulea,0,0,0,0,1,['gbif']
catapodium-marinum,0,0,0,0,1,['gbif']
catapodium-rigidum,0,0,0,1,1,['red_list' 'gbif']
caucalis-platycarpos,0,0,0,1,1,['red_list' 'gbif']
celtis-australis,0,0,0,1,1,['red_list' 'gbif']
celtis-occidentalis,0,0,0,0,1,['gbif']
cenchrus-alopecuroides,0,0,0,0,1,['gbif']
centaurea-calcitrapa,0,0,0,1,1,['red_list' 'gbif']
centaurea-cyanus,0,0,0,1,1,['red_list' 'gbif']
centaurea-decipiens,0,0,0,0,1,['gbif']
centaurea-diffusa,0,0,0,0,1,['gbif']
centaurea-jacea,0,0,0,4,4,['red_list' 'gbif']
centaurea-margaritacea,0,0,0,0,1,['gbif']
centaurea-montana,0,0,0,1,1,['red_list' 'gbif']
centaurea-nemoralis,0,0,0,1,1,['red_list' 'gbif']
centaurea-nervosa,0,0,0,1,2,['red_list' 'gbif']
centaurea-nigra,0,0,0,0,1,['gbif']
centaurea-nigrescens,0,0,0,1,1,['red_list' 'gbif']
centaurea-paniculata,0,0,0,0,1,['gbif']
centaurea-phrygia,0,0,0,0,1,['gbif']
centaurea-pseudophrygia,0,0,0,1,0,['red_list']
centaurea-rhaetica,0,0,0,1,1,['red_list' 'gbif']
centaurea-scabiosa,0,0,1,4,4,['under_sampled' 'red_list' 'gbif']
centaurea-solstitialis,0,0,0,0,1,['gbif']
centaurea-splendens,0,0,0,1,0,['red_list']
centaurea-stoebe,0,0,0,1,3,['red_list' 'gbif']
centaurea-triumfettii,0,0,0,1,1,['red_list' 'gbif']
centaurea-valesiaca,0,0,0,1,1,['red_list' 'gbif']
centaurium-erythraea,0,0,0,1,1,['red_list' 'gbif']
centaurium-pulchellum,0,0,0,1,1,['red_list' 'gbif']
centranthus-angustifolius,0,0,0,1,1,['red_list' 'gbif']
centranthus-ruber,0,0,0,0,1,['gbif']
cephalanthera-damasonium,0,0,0,1,1,['red_list' 'gbif']
cephalanthera-longifolia,0,0,0,1,1,['red_list' 'gbif']
cephalanthera-rubra,0,0,0,1,1,['red_list' 'gbif']
cephalaria-alpina,0,0,0,1,1,['red_list' 'gbif']
cephalaria-gigantea,0,0,0,0,1,['gbif']
cerastium-alpinum,0,0,0,1,1,['red_list' 'gbif']
cerastium-arvense,0,0,1,4,3,['under_sampled' 'red_list' 'gbif']
cerastium-austroalpinum,0,0,0,1,0,['red_list']
cerastium-brachypetalum,0,0,1,3,2,['under_sampled' 'red_list' 'gbif']
cerastium-carinthiacum,0,0,0,0,1,['gbif']
cerastium-cerastoides,0,0,0,1,1,['red_list' 'gbif']
cerastium-dubium,0,0,0,0,1,['gbif']
cerastium-fontanum,0,0,0,4,3,['red_list' 'gbif']
cerastium-glomeratum,0,0,0,1,1,['red_list' 'gbif']
cerastium-glutinosum,0,0,0,1,1,['red_list' 'gbif']
cerastium-latifolium,0,0,0,1,1,['red_list' 'gbif']
cerastium-ligusticum,0,0,0,0,1,['gbif']
cerastium-macrocarpum,0,0,0,0,1,['gbif']
cerastium-pedunculatum,0,0,0,1,1,['red_list' 'gbif']
cerastium-pumilum,0,0,0,2,1,['red_list' 'gbif']
cerastium-semidecandrum,0,0,0,1,1,['red_list' 'gbif']
cerastium-tenoreanum,0,0,0,0,1,['gbif']
cerastium-tomentosum,0,0,0,0,1,['gbif']
cerastium-uniflorum,0,0,0,1,1,['red_list' 'gbif']
ceratophyllum-demersum,0,0,0,1,1,['red_list' 'gbif']
ceratophyllum-submersum,0,0,0,1,1,['red_list' 'gbif']
ceratostigma-plumbaginoides,0,0,0,0,1,['gbif']
cercis-siliquastrum,0,0,0,0,1,['gbif']
cerinthe-glabra,0,0,0,1,1,['red_list' 'gbif']
cerinthe-minor,0,0,0,0,1,['gbif']
cervaria-rivini,0,0,0,0,1,['gbif']
chaenomeles-japonica,0,0,0,0,1,['gbif']
chaenorhinum-minus,0,0,0,0,2,['gbif']
chaenorrhinum-minus,0,0,0,1,0,['red_list']
chaerophyllum-aureum,0,0,0,1,1,['red_list' 'gbif']
chaerophyllum-bulbosum,0,0,0,0,1,['gbif']
chaerophyllum-elegans,0,0,0,1,1,['red_list' 'gbif']
chaerophyllum-hirsutum,0,0,0,2,1,['red_list' 'gbif']
chaerophyllum-temulum,0,0,0,1,1,['red_list' 'gbif']
chaerophyllum-villarsii,0,0,0,1,1,['red_list' 'gbif']
chamaecyparis-lawsoniana,0,0,0,0,1,['gbif']
chamaecytisus-hirsutus,0,0,0,1,0,['red_list']
chamaecytisus-supinus,0,0,0,1,0,['red_list']
chamaemelum-nobile,0,0,0,0,1,['gbif']
chamorchis-alpina,0,0,0,1,1,['red_list' 'gbif']
chelidonium-majus,0,0,0,1,1,['red_list' 'gbif']
chenopodium-album,0,0,0,1,1,['red_list' 'gbif']
chenopodium-berlandieri,0,0,0,0,1,['gbif']
chenopodium-bonus-henricus,0,0,0,1,0,['red_list']
chenopodium-botrys,0,0,0,1,0,['red_list']
chenopodium-ficifolium,0,0,0,1,1,['red_list' 'gbif']
chenopodium-giganteum,0,0,0,0,1,['gbif']
chenopodium-glaucum,0,0,0,1,0,['red_list']
chenopodium-hircinum,0,0,0,0,1,['gbif']
chenopodium-hybridum,0,0,0,1,0,['red_list']
chenopodium-murale,0,0,1,1,0,['under_sampled' 'red_list']
chenopodium-opulifolium,0,0,0,1,1,['red_list' 'gbif']
chenopodium-polyspermum,0,0,0,1,0,['red_list']
chenopodium-pratericola,0,0,0,0,1,['gbif']
chenopodium-rubrum,0,0,0,1,0,['red_list']
chenopodium-strictum,0,0,0,0,1,['gbif']
chenopodium-suecicum,0,0,0,1,1,['red_list' 'gbif']
chenopodium-urbicum,0,0,0,1,0,['red_list']
chenopodium-vulvaria,0,0,0,1,1,['red_list' 'gbif']
cherleria-biflora,0,0,0,0,1,['gbif']
cherleria-capillacea,0,0,0,0,1,['gbif']
cherleria-laricifolia,0,0,0,0,1,['gbif']
